@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

transition,3,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,399,10,0,97.555012,2.444988,0,-0.011875,0.047223,0.147017,162.047948,122.281734,45.139488,67.827069,-22.687581,0.110365,0.165836,-0.055471,-237.992415,-0.581889,-212850.368364,0,0,0.009926,4,0.990074,399,1,6,0,0,0,0.242349,0.97555,0.985476,0.014524,0.02445,0.970733,0.97555,0.973135,0.242349,0.032,0.004,0.03,0,9806,729552,83786,?
transition,3,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,395,14,0,96.577017,3.422983,0,-0.017052,0.052694,0.166308,180.819604,138.326763,45.139488,286.586886,-241.447398,0.110365,0.700701,-0.590336,-277.610428,-0.678754,-248283.047253,0,0,0.019851,8,0.980149,395,1,6,0,0,0,0.415219,0.96577,0.985621,0.014379,0.03423,0.970587,0.96577,0.968173,0.416442,0.033,0.004,0.03,0.01,9806,729552,83786,?
transition,3,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,398,11,0,97.310513,2.689487,0,-0.013517,0.046009,0.157132,157.878716,130.694848,45.139488,66.599834,-21.460346,0.110365,0.162836,-0.05247,-179.261524,-0.438292,-160323.939082,0,0,0.012407,5,0.987593,398,1,6,0,0,0,0.442514,0.973105,0.985512,0.014488,0.026895,0.970696,0.973105,0.971899,0.442514,0.034,0.004,0.04,0,9806,729552,83786,?
transition,3,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,388,21,0,94.865526,5.134474,0,-0.021406,0.0759,0.212597,260.451839,176.828144,45.139488,139.97358,-94.834092,0.110365,0.342234,-0.231868,-329.466059,-0.80554,-294660.534058,0,0,0.037221,15,0.962779,388,1,6,0,0,0,0.338296,0.948655,0.985876,0.014124,0.051345,0.970325,0.948655,0.959368,0.338296,0.034,0.004,0.04,0,9806,729552,83786,?
transition,4,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,397,13,0,96.829268,3.170732,0,-0.016012,0.058883,0.153933,202.269984,128.187812,45.161205,293.515793,-248.354589,0.110149,0.715892,-0.605743,-418.096516,-1.019748,-373846.154793,0,0,0.017327,7,0.982673,397,1,6,0,0,0,0.345297,0.968293,0.985619,0.014381,0.031707,0.970695,0.968293,0.969493,0.345704,0.036,0.004,0.03,0.01,9806,729355,83983,?
transition,4,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,403,7,0,98.292683,1.707317,0,-0.004199,0.048907,0.139944,168.003028,116.53867,45.161205,61.181156,-16.019951,0.110149,0.149222,-0.039073,-288.767381,-0.704311,-258204.914144,0,0,0.002475,1,0.997525,403,1,6,0,0,0,0.363449,0.982927,0.985402,0.014598,0.017073,0.970911,0.982927,0.976882,0.363449,0.036,0.004,0.04,0,9806,729355,83983,?
transition,4,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,386,24,0,94.146341,5.853659,0,-0.022444,0.072255,0.227516,248.206218,189.464613,45.161205,119.680088,-74.518883,0.110149,0.291903,-0.181753,-213.235748,-0.520087,-190667.373091,0,0,0.044554,18,0.955446,386,1,6,0,0,0,0.281766,0.941463,0.986018,0.013982,0.058537,0.970284,0.941463,0.955656,0.281766,0.036,0.004,0.03,0.01,9806,729355,83983,?
transition,4,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,394,16,0,96.097561,3.902439,0,-0.018634,0.059646,0.193102,204.891739,160.806467,45.161205,101.666726,-56.505522,0.110149,0.247968,-0.137818,-225.062299,-0.548932,-201242.229723,0,0,0.024752,10,0.975248,394,1,6,0,0,0,0.294967,0.960976,0.985728,0.014272,0.039024,0.970585,0.960976,0.965757,0.294967,0.035,0.004,0.04,0,9806,729355,83983,?
transition,4,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,398,12,0,97.073171,2.926829,0,-0.014851,0.057048,0.175855,195.96745,146.444134,45.161205,88.285415,-43.12421,0.110149,0.21533,-0.105181,-279.606044,-0.681966,-250013.191769,0,0,0.014851,6,0.985149,398,1,6,0,0,0,0.340347,0.970732,0.985583,0.014417,0.029268,0.970732,0.970732,0.970732,0.340347,0.035,0.004,0.04,0,9806,729355,83983,?
transition,4,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,399,11,0,97.317073,2.682927,0,-0.013483,0.064383,0.16099,221.164658,134.065077,45.161205,292.925694,-247.76449,0.110149,0.714453,-0.604304,-412.605412,-1.006355,-368936.21652,0,0,0.012376,5,0.987624,399,1,6,0,0,0,0.449257,0.973171,0.985547,0.014453,0.026829,0.970768,0.973171,0.971968,0.449257,0.035,0.003,0.03,0.01,9806,729355,83983,?
transition,4,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,403,6,0,98.533007,1.466993,0,0,0.039255,0.123175,134.703693,102.451142,45.139488,48.616645,-3.477157,0.110365,0.118867,-0.008502,-249.981369,-0.611201,-223572.782967,0,0,0,0,1,403,1,6,0,0,0,0.495451,0.98533,0.98533,0.01467,0.01467,0.970875,0.98533,0.978049,0.495451,0.034,0.003,0.04,0,9806,729552,83786,?
transition,4,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,394,15,0,96.332518,3.667482,0,-0.017919,0.058022,0.171173,199.103828,142.373516,45.139488,79.122333,-33.982845,0.110365,0.193453,-0.083088,-253.111899,-0.618855,-226372.596897,0,0,0.022333,9,0.977667,394,1,6,0,0,0,0.315964,0.963325,0.985658,0.014342,0.036675,0.97055,0.963325,0.966924,0.315964,0.034,0.003,0.03,0,9806,729552,83786,?
transition,4,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,388,21,0,94.865526,5.134474,0,-0.021406,0.104759,0.202874,359.482445,168.740626,45.139488,142.920562,-97.781074,0.110365,0.349439,-0.239074,-672.691851,-1.644723,-601627.192854,0,0,0.037221,15,0.962779,388,1,6,0,0,0,0.356907,0.948655,0.985876,0.014124,0.051345,0.970325,0.948655,0.959368,0.356907,0.036,0.004,0.03,0.01,9806,729552,83786,?
transition,4,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,392,17,0,95.843521,4.156479,0,-0.019352,0.075029,0.192066,257.462051,159.751492,45.139488,98.847566,-53.708078,0.110365,0.241681,-0.131316,-428.019522,-1.046502,-382802.590606,0,0,0.027295,11,0.972705,392,1,6,0,0,0,0.419355,0.958435,0.98573,0.01427,0.041565,0.970476,0.958435,0.964418,0.419355,0.1,0.004,0.04,0.01,9806,729552,83786,?
transition,5,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,384,26,0,93.658537,6.341463,0,-0.023033,0.073846,0.231415,253.672531,192.711908,45.161205,135.925247,-90.764042,0.110149,0.331525,-0.221376,-235.396583,-0.574138,-210482.75709,0,0,0.049505,20,0.950495,384,1,6,0,0,0,0.351485,0.936585,0.98609,0.01391,0.063415,0.970206,0.936585,0.953099,0.351485,0.035,0.004,0.03,0,9806,729355,83983,?
transition,5,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,400,10,0,97.560976,2.439024,0,-0.011846,0.041874,0.154963,143.843314,129.045697,45.161205,75.513,-30.351795,0.110149,0.184178,-0.074029,-162.199738,-0.395609,-145032.896097,0,0,0.009901,4,0.990099,400,1,6,0,0,0,0.269389,0.97561,0.985511,0.014489,0.02439,0.970804,0.97561,0.973201,0.269389,0.035,0.003,0.03,0.01,9806,729355,83983,?
transition,5,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,398,12,0,97.073171,2.926829,0,-0.014851,0.058062,0.16499,199.450831,137.395667,45.161205,71.43046,-26.269255,0.110149,0.174221,-0.064071,-265.448241,-0.647435,-237353.817292,0,0,0.014851,6,0.985149,398,1,6,0,0,0,0.49505,0.970732,0.985583,0.014417,0.029268,0.970732,0.970732,0.970732,0.49505,0.034,0.005,0.04,0,9806,729355,83983,?
transition,5,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,390,20,0,95.121951,4.878049,0,-0.020916,0.067586,0.200419,232.167175,166.899451,45.161205,103.352855,-58.191651,0.110149,0.25208,-0.141931,-298.22008,-0.727366,-266657.161826,0,0,0.034653,14,0.965347,390,1,6,0,0,0,0.401815,0.95122,0.985873,0.014127,0.04878,0.970436,0.95122,0.960732,0.401815,0.035,0.004,0.03,0,9806,729355,83983,?
transition,5,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,401,9,0,97.804878,2.195122,0,-0.009852,0.04597,0.136867,157.913501,113.976718,45.161205,503.694263,-458.533058,0.110149,1.228523,-1.118373,-275.444468,-0.671816,-246292.067165,0,0,0.007426,3,0.992574,401,1,6,0,0,0,0.396452,0.978049,0.985475,0.014525,0.021951,0.97084,0.978049,0.974431,0.395639,0.037,0.004,0.04,0,9806,729355,83983,?
transition,5,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,403,7,0,98.292683,1.707317,0,-0.004199,0.041638,0.131784,143.033131,109.743505,45.161205,52.081282,-6.920078,0.110149,0.127028,-0.016878,-223.222916,-0.544446,-199597.523049,0,0,0.002475,1,0.997525,403,1,6,0,0,0,0.609736,0.982927,0.985402,0.014598,0.017073,0.970911,0.982927,0.976882,0.609736,0.035,0.004,0.03,0.01,9806,729355,83983,?
transition,5,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,389,20,0,95.110024,4.889976,0,-0.020969,0.071443,0.191551,245.157568,159.323154,45.139488,102.588181,-57.448693,0.110365,0.250827,-0.140461,-348.944621,-0.853165,-312081.337471,0,0,0.034739,14,0.965261,389,1,6,0,0,0,0.398677,0.9511,0.98584,0.01416,0.0489,0.970363,0.9511,0.960635,0.398677,0.034,0.004,0.04,0,9806,729552,83786,?
transition,5,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,401,8,0,98.04401,1.95599,0,-0.007389,0.046206,0.14028,158.556558,116.678686,45.139488,65.320915,-20.181427,0.110365,0.159709,-0.049343,-256.889343,-0.628091,-229750.983082,0,0,0.004963,2,0.995037,401,1,6,0,0,0,0.370968,0.98044,0.985403,0.014597,0.01956,0.970804,0.98044,0.975598,0.370968,0.034,0.004,0.04,0,9806,729552,83786,?
transition,5,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,387,22,0,94.621027,5.378973,0,-0.021803,0.070409,0.22308,241.608681,185.547553,45.139488,147.333243,-102.193755,0.110365,0.360228,-0.249862,-241.112936,-0.589518,-215641.23094,0,0,0.039702,16,0.960298,387,1,6,0,0,0,0.33292,0.94621,0.985913,0.014087,0.05379,0.970287,0.94621,0.958097,0.33292,0.037,0.004,0.03,0.01,9806,729552,83786,?
transition,5,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,401,8,0,98.04401,1.95599,0,-0.007389,0.059947,0.149515,205.709185,124.359886,45.139488,295.319944,-250.180456,0.110365,0.722054,-0.611688,-396.078069,-0.968406,-354235.503884,0,0,0.004963,2,0.995037,401,1,6,0,0,0,0.242349,0.98044,0.985403,0.014597,0.01956,0.970804,0.98044,0.975598,0.244183,0.035,0.004,0.04,0,9806,729552,83786,?
transition,6,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,400,10,0,97.560976,2.439024,0,-0.011846,0.055152,0.151561,189.455414,126.212799,45.161205,70.115727,-24.954522,0.110149,0.171014,-0.060865,-331.207905,-0.807824,-296153.631658,0,0,0.009901,4,0.990099,400,1,6,0,0,0,0.389026,0.97561,0.985511,0.014489,0.02439,0.970804,0.97561,0.973201,0.389026,0.033,0.004,0.03,0.01,9806,729355,83983,?
transition,6,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,389,21,0,94.878049,5.121951,0,-0.021352,0.063958,0.191353,219.703401,159.349903,45.161205,85.773527,-40.612323,0.110149,0.209204,-0.099054,-233.022064,-0.568346,-208359.552023,0,0,0.037129,15,0.962871,389,1,6,0,0,0,0.379125,0.94878,0.985909,0.014091,0.05122,0.970398,0.94878,0.959468,0.379125,0.034,0.004,0.03,0.01,9806,729355,83983,?
transition,6,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,393,17,0,95.853659,4.146341,0,-0.019304,0.061067,0.199876,209.772473,166.447163,45.161205,107.704704,-62.5435,0.110149,0.262694,-0.152545,-225.968055,-0.551142,-202052.123025,0,0,0.027228,11,0.972772,393,1,6,0,0,0,0.446782,0.958537,0.985764,0.014236,0.041463,0.970548,0.958537,0.964505,0.446782,0.034,0.004,0.04,0,9806,729355,83983,?
transition,6,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,394,16,0,96.097561,3.902439,0,-0.018634,0.088289,0.195759,303.284351,163.018919,45.161205,552.460232,-507.299028,0.110149,1.347464,-1.237315,-567.616599,-1.384431,-507541.380704,0,0,0.024752,10,0.975248,394,1,6,0,0,0,0.252063,0.960976,0.985728,0.014272,0.039024,0.970585,0.960976,0.965757,0.250843,0.033,0.004,0.04,0,9806,729355,83983,?
transition,6,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,395,15,0,96.341463,3.658537,0,-0.017875,0.060445,0.183395,207.636796,152.72296,45.161205,86.639738,-41.478533,0.110149,0.211316,-0.101167,-256.789723,-0.626316,-229611.697237,0,0,0.022277,9,0.977723,395,1,6,0,0,0,0.334158,0.963415,0.985692,0.014308,0.036585,0.970622,0.963415,0.967005,0.334158,0.034,0.006,0.04,0,9806,729355,83983,?
transition,6,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,391,19,0,95.365854,4.634146,0,-0.020435,0.06966,0.21077,239.290737,175.519219,45.161205,110.405568,-65.244363,0.110149,0.269282,-0.159133,-266.614172,-0.650278,-238396.349498,0,0,0.032178,13,0.967822,391,1,6,0,0,0,0.273927,0.953659,0.985837,0.014163,0.046341,0.970474,0.953659,0.961993,0.273927,0.034,0.004,0.03,0,9806,729355,83983,?
transition,6,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,399,10,0,97.555012,2.444988,0,-0.011875,0.058057,0.159479,199.224642,132.647465,45.139488,288.138888,-242.9994,0.110365,0.704496,-0.594131,-324.049857,-0.792298,-289816.51217,0,0,0.009926,4,0.990074,399,1,6,0,0,0,0.356493,0.97555,0.985476,0.014524,0.02445,0.970733,0.97555,0.973135,0.356493,0.033,0.004,0.03,0.01,9806,729552,83786,?
transition,6,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,393,16,0,96.08802,3.91198,0,-0.01868,0.052792,0.17802,181.156263,148.06869,45.139488,81.130668,-35.99118,0.110365,0.198363,-0.087998,-192.717709,-0.471192,-172358.582711,0,0,0.024814,10,0.975186,393,1,6,0,0,0,0.199338,0.96088,0.985694,0.014306,0.03912,0.970513,0.96088,0.965673,0.199338,0.034,0.004,0.03,0.01,9806,729552,83786,?
transition,6,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,402,7,0,98.288509,1.711491,0,-0.004209,0.038301,0.127552,131.430871,106.091815,45.139488,50.601141,-5.461653,0.110365,0.123719,-0.013354,-199.776392,-0.488451,-178671.570922,0,0,0.002481,1,0.997519,402,1,6,0,0,0,0.552523,0.982885,0.985366,0.014634,0.017115,0.97084,0.982885,0.976825,0.552523,0.036,0.004,0.03,0,9806,729552,83786,?
transition,6,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,398,11,0,97.310513,2.689487,0,-0.013517,0.050973,0.159186,174.912736,132.403413,45.139488,71.270496,-26.131008,0.110365,0.174255,-0.06389,-208.334968,-0.509376,-186326.000061,0,0,0.012407,5,0.987593,398,1,6,0,0,0,0.421836,0.973105,0.985512,0.014488,0.026895,0.970696,0.973105,0.971899,0.421836,0.035,0.004,0.03,0.01,9806,729552,83786,?
transition,7,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,404,6,0,98.536585,1.463415,0,0,0.037181,0.122009,127.720716,101.603553,45.161205,54.753409,-9.592205,0.110149,0.133545,-0.023396,-246.266976,-0.600651,-220202.653253,0,0,0,0,1,404,1,6,0,0,0,0.493399,0.985366,0.985366,0.014634,0.014634,0.970946,0.985366,0.978103,0.493399,0.034,0.004,0.04,0,9806,729355,83983,?
transition,7,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,393,17,0,95.853659,4.146341,0,-0.019304,0.070285,0.181706,241.439558,151.316296,45.161205,299.040422,-253.879217,0.110149,0.729367,-0.619218,-387.680026,-0.945561,-346648.875638,0,0,0.027228,11,0.972772,393,1,6,0,0,0,0.361799,0.958537,0.985764,0.014236,0.041463,0.970548,0.958537,0.964505,0.361799,0.033,0.004,0.03,0,9806,729355,83983,?
transition,7,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,403,7,0,98.292683,1.707317,0,-0.004199,0.058363,0.150027,200.486531,124.93563,45.161205,320.563133,-275.401928,0.110149,0.781861,-0.671712,-404.121023,-0.985661,-361349.795521,0,0,0.002475,1,0.997525,403,1,6,0,0,0,0.297442,0.982927,0.985402,0.014598,0.017073,0.970911,0.982927,0.976882,0.297036,0.035,0.004,0.03,0.01,9806,729355,83983,?
transition,7,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,403,7,0,98.292683,1.707317,0,-0.004199,0.04545,0.139998,156.125799,116.584151,45.161205,59.127418,-13.966213,0.110149,0.144213,-0.034064,-234.104986,-0.570988,-209327.85995,0,0,0.002475,1,0.997525,403,1,6,0,0,0,0.439769,0.982927,0.985402,0.014598,0.017073,0.970911,0.982927,0.976882,0.439769,0.033,0.004,0.03,0.01,9806,729355,83983,?
transition,7,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,383,27,0,93.414634,6.585366,0,-0.023295,0.072269,0.229812,248.253288,191.376947,45.161205,119.479346,-74.318142,0.110149,0.291413,-0.181264,-222.271053,-0.542125,-198746.402909,0,0,0.05198,21,0.94802,383,1,6,0,0,0,0.353135,0.934146,0.986127,0.013873,0.065854,0.970167,0.934146,0.951816,0.353135,0.033,0.004,0.03,0.01,9806,729355,83983,?
transition,7,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,396,14,0,96.585366,3.414634,0,-0.017009,0.05112,0.158941,175.603308,132.358821,45.161205,67.91291,-22.751705,0.110149,0.165641,-0.055492,-213.653992,-0.521107,-191041.351073,0,0,0.019802,8,0.980198,396,1,6,0,0,0,0.430693,0.965854,0.985656,0.014344,0.034146,0.970659,0.965854,0.96825,0.430693,0.033,0.003,0.04,0,9806,729355,83983,?
transition,7,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,389,20,0,95.110024,4.889976,0,-0.020969,0.063746,0.199508,218.746033,165.94145,45.139488,94.984112,-49.844624,0.110365,0.232235,-0.121869,-238.508389,-0.58315,-213311.83383,0,0,0.034739,14,0.965261,389,1,6,0,0,0,0.493383,0.9511,0.98584,0.01416,0.0489,0.970363,0.9511,0.960635,0.493383,0.034,0.004,0.03,0,9806,729552,83786,?
transition,7,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,395,14,0,96.577017,3.422983,0,-0.017052,0.055113,0.166674,189.119782,138.631208,45.139488,86.9114,-41.771912,0.110365,0.212497,-0.102132,-328.926714,-0.804222,-294178.167101,0,0,0.019851,8,0.980149,395,1,6,0,0,0,0.19603,0.96577,0.985621,0.014379,0.03423,0.970587,0.96577,0.968173,0.19603,0.037,0.003,0.03,0.01,9806,729552,83786,?
transition,7,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,393,16,0,96.08802,3.91198,0,-0.01868,0.066853,0.18638,229.406903,155.022453,45.139488,91.153121,-46.013633,0.110365,0.222868,-0.112503,-290.370666,-0.709953,-259695.264837,0,0,0.024814,10,0.975186,393,1,6,0,0,0,0.253929,0.96088,0.985694,0.014306,0.03912,0.970513,0.96088,0.965673,0.253929,0.034,0.003,0.04,0,9806,729552,83786,?
transition,7,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3687,409,402,7,0,98.288509,1.711491,0,-0.004209,0.038829,0.129815,133.241353,107.973643,45.139488,56.854396,-11.714908,0.110365,0.139008,-0.028643,-196.92004,-0.481467,-176116.970728,0,0,0.002481,1,0.997519,402,1,6,0,0,0,0.285773,0.982885,0.985366,0.014634,0.017115,0.97084,0.982885,0.976825,0.285773,0.035,0.004,0.04,0,9806,729552,83786,?
transition,8,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,400,10,0,97.560976,2.439024,0,-0.011846,0.053989,0.148441,185.458256,123.61454,45.161205,65.168975,-20.007771,0.110149,0.158949,-0.048799,-327.373691,-0.798472,-292725.222489,0,0,0.009901,4,0.990099,400,1,6,0,0,0,0.34571,0.97561,0.985511,0.014489,0.02439,0.970804,0.97561,0.973201,0.34571,0.033,0.004,0.04,0,9806,729355,83983,?
transition,8,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.instance.RemovePercentage -P 20.0\" -W weka.classifiers.bayes.NaiveBayes --',-4523450618538717400,20130408.1726,3686,410,396,14,0,96.585366,3.414634,0,-0.017009,0.049441,0.165107,169.835629,137.49332,45.161205,72.242237,-27.081033,0.110149,0.176201,-0.066051,-214.674314,-0.523596,-191953.685135,0,0,0.019802,8,0.980198,396,1,6,0,0,0,0.387789,0.965854,0.985656,0.014344,0.034146,0.970659,0.965854,0.96825,0.387789,0.034,0.003,0.04,0,9806,729355,83983,?
